date,uniquePageviews,Inquiry,source,medium,campaign,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration,Month,Impressions,Clicks
11/11/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/11/2017,2,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/11/2017,13,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,11,1233,13,9,16,13,1233,2017-11,,
11/11/2017,26,NA,DBM,DISPLAY,FY2018_Umbrella,18,161,19,19,26,19,162,2017-11,,
11/11/2017,59,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,53,389,57,35,63,57,390,2017-11,,
11/12/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,59,0,0,1,0,0,2017-11,,
11/12/2017,1,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/12/2017,2,NA,BDN,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/12/2017,2,NA,BDN,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/12/2017,3,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-11,,
11/12/2017,4,NA,SJ,DISPLAY,FY2018_Umbrella,4,0,4,4,4,4,0,2017-11,,
11/12/2017,11,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,10,0,11,10,12,11,0,2017-11,,
11/12/2017,24,NA,DBM,DISPLAY,FY2018_Umbrella,22,1443,24,23,29,24,1443,2017-11,,
11/12/2017,81,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,78,227,80,48,93,80,228,2017-11,,
11/13/2017,2,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,0,65,1,1,2,1,65,2017-11,,
11/13/2017,3,NA,BDN,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-11,,
11/13/2017,3,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,3,0,3,3,3,3,0,2017-11,,
11/13/2017,3,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,2,146,3,2,5,3,146,2017-11,,
11/13/2017,3,NA,PANDORA,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-11,,
11/13/2017,4,NA,SJ,DISPLAY,FY2018_Umbrella,4,0,4,4,4,4,0,2017-11,,
11/13/2017,8,NA,BDN,VIDEO,FY2018_Umbrella,7,0,8,8,9,8,0,2017-11,,
11/13/2017,8,NA,DBM,VIDEO,FY2018_Umbrella,4,105,6,6,8,6,105,2017-11,,
11/13/2017,10,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,10,0,10,5,10,10,0,2017-11,,
11/13/2017,21,NA,DBM,DISPLAY,FY2018_Umbrella,21,0,21,20,21,21,0,2017-11,,
11/13/2017,90,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,83,1384,89,51,95,89,1384,2017-11,,
11/14/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/14/2017,1,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/14/2017,2,HS - Thank You,google,cpc,FY2018_Undergrad,0,7,0,0,2,1,0,2017-11,,
11/14/2017,3,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,3,0,3,2,3,3,0,2017-11,,
11/14/2017,5,NA,SJ,DISPLAY,FY2018_Umbrella,4,4,5,4,6,5,4,2017-11,,
11/14/2017,7,NA,BDN,VIDEO,FY2018_Umbrella,5,65,7,7,10,7,65,2017-11,,
11/14/2017,11,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,10,11,11,8,12,11,11,2017-11,,
11/14/2017,18,NA,DBM,DISPLAY,FY2018_Umbrella,16,2416,18,17,20,18,2416,2017-11,,
11/14/2017,21,HS - Thank You,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11,,
11/14/2017,96,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,90,2436,95,52,101,95,2436,2017-11,,
11/15/2017,1,CU - Thank You,Spotify,Display,FY2018_Umbrella,0,39,0,0,3,1,0,2017-11,,
11/15/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,45,0,0,1,0,0,2017-11,,
11/15/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/15/2017,1,NA,FACEBOOK,PAGELINK,FY2018_Transfer,1,0,1,0,1,1,0,2017-11,,
11/15/2017,1,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/15/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/15/2017,2,NA,BDN,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/15/2017,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/15/2017,24,NA,DBM,DISPLAY,FY2018_Umbrella,24,0,24,22,24,24,0,2017-11,,
11/15/2017,29,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,13,2363,17,12,38,17,2362,2017-11,,
11/15/2017,100,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,91,2085,97,53,106,97,2085,2017-11,,
11/16/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,11,0,0,1,0,0,2017-11,,
11/16/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,14,0,0,1,0,0,2017-11,,
11/16/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,15,0,0,1,0,0,2017-11,,
11/16/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/16/2017,1,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/16/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/16/2017,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/16/2017,3,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-11,,
11/16/2017,4,NA,PANDORA,DISPLAY,FY2018_Umbrella,0,153,2,1,11,2,154,2017-11,,
11/16/2017,12,NA,BDN,VIDEO,FY2018_Umbrella,10,19,12,11,14,12,19,2017-11,,
11/16/2017,14,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,14,0,14,12,14,14,0,2017-11,,
11/16/2017,23,NA,DBM,DISPLAY,FY2018_Umbrella,18,164,23,23,28,23,164,2017-11,,
11/16/2017,90,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,86,1991,90,53,94,90,1991,2017-11,,
11/17/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,19,0,0,1,0,0,2017-11,,
11/17/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/17/2017,1,NA,BDN,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/17/2017,1,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/17/2017,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/17/2017,2,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/17/2017,3,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,379,2,2,4,2,380,2017-11,,
11/17/2017,3,NA,SJ,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-11,,
11/17/2017,13,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,13,0,13,11,13,13,0,2017-11,,
11/17/2017,15,NA,DBM,DISPLAY,FY2018_Umbrella,14,0,15,15,16,15,0,2017-11,,
11/17/2017,108,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,100,643,107,57,115,107,643,2017-11,,
11/18/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,18,0,0,1,0,0,2017-11,,
11/18/2017,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/18/2017,1,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/18/2017,2,NA,BDN,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/18/2017,2,NA,BDN,VIDEO,FY2018_Umbrella,1,15,2,2,6,2,15,2017-11,,
11/18/2017,15,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,14,821,15,13,16,15,821,2017-11,,
11/18/2017,17,NA,DBM,DISPLAY,FY2018_Umbrella,17,0,17,17,17,17,0,2017-11,,
11/18/2017,101,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,96,834,100,53,107,100,833,2017-11,,
11/19/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,30,0,0,1,0,0,2017-11,,
11/19/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,16,0,0,1,0,0,2017-11,,
11/19/2017,1,NA,BDN,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/19/2017,2,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,0,85,1,1,2,1,85,2017-11,,
11/19/2017,3,NA,BDN,DISPLAY,FY2018_Umbrella,1,42,2,2,4,2,42,2017-11,,
11/19/2017,6,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,0,129,1,0,6,1,129,2017-11,,
11/19/2017,11,NA,DBM,DISPLAY,FY2018_Umbrella,11,0,11,11,11,11,0,2017-11,,
11/19/2017,13,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,13,0,13,11,13,13,0,2017-11,,
11/19/2017,103,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,98,1296,102,50,107,102,1296,2017-11,,
11/20/2017,1,NA,BDN,VIDEO,FY2018_Umbrella,0,33,1,1,2,1,33,2017-11,,
11/20/2017,1,NA,DBM,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/20/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/20/2017,2,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/20/2017,2,NA,PANDORA,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/20/2017,14,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,12,498,14,9,17,14,498,2017-11,,
11/20/2017,17,NA,DBM,DISPLAY,FY2018_Umbrella,16,21,17,16,18,17,21,2017-11,,
11/20/2017,118,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,103,2871,115,58,138,115,2870,2017-11,,
11/21/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,88,0,0,1,0,0,2017-11,,
11/21/2017,1,NA,DBM,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/21/2017,1,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/21/2017,3,NA,PANDORA,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-11,,
11/21/2017,5,NA,BDN,VIDEO,FY2018_Umbrella,3,75,4,3,6,4,75,2017-11,,
11/21/2017,16,NA,DBM,DISPLAY,FY2018_Umbrella,16,0,16,16,16,16,0,2017-11,,
11/21/2017,20,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,16,634,18,15,21,18,634,2017-11,,
11/21/2017,106,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,98,2008,104,53,112,104,2008,2017-11,,
11/22/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,26,0,0,1,0,0,2017-11,,
11/22/2017,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/22/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/22/2017,9,NA,DBM,DISPLAY,FY2018_Umbrella,9,0,9,9,9,9,0,2017-11,,
11/22/2017,16,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,13,1435,16,10,19,16,1435,2017-11,,
11/22/2017,107,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,97,1387,103,49,116,103,1386,2017-11,,
11/23/2017,1,GR - Thank You,google,cpc,FY2018_Graduate,0,13,0,0,1,0,0,2017-11,,
11/23/2017,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/23/2017,1,NA,PANDORA,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/23/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,0,0,1,1,4,1,1,2017-11,,
11/23/2017,2,NA,BDN,DISPLAY,FY2018_Umbrella,2,0,2,1,2,2,0,2017-11,,
11/23/2017,3,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-11,,
11/23/2017,4,NA,BDN,VIDEO,FY2018_Umbrella,4,0,4,4,4,4,0,2017-11,,
11/23/2017,7,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,7,0,7,6,7,7,0,2017-11,,
11/23/2017,16,NA,DBM,DISPLAY,FY2018_Umbrella,15,530,16,15,17,16,530,2017-11,,
11/23/2017,83,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,75,1219,81,46,90,81,1221,2017-11,,
11/24/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,15,0,0,1,0,0,2017-11,,
11/24/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/24/2017,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,0,1,1,0,2017-11,,
11/24/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/24/2017,3,NA,PANDORA,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-11,,
11/24/2017,4,NA,BDN,VIDEO,FY2018_Umbrella,4,0,4,4,4,4,0,2017-11,,
11/24/2017,5,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,4,1,5,4,6,5,1,2017-11,,
11/24/2017,16,NA,DBM,DISPLAY,FY2018_Umbrella,16,0,16,16,16,16,0,2017-11,,
11/24/2017,87,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,82,1869,86,48,93,86,1869,2017-11,,
11/25/2017,1,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,0,1,1,1,1,0,2017-11,,
11/25/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/25/2017,3,NA,BDN,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-11,,
11/25/2017,11,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,10,95,11,8,12,11,95,2017-11,,
11/25/2017,17,NA,DBM,DISPLAY,FY2018_Umbrella,16,17,17,17,18,17,17,2017-11,,
11/25/2017,92,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,85,1568,90,57,97,90,1569,2017-11,,
11/26/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,19,0,0,1,0,0,2017-11,,
11/26/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,0,0,0,1,1,0,2017-11,,
11/26/2017,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/26/2017,1,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/26/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/26/2017,2,NA,BDN,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/26/2017,5,NA,BDN,VIDEO,FY2018_Umbrella,4,0,5,5,6,5,0,2017-11,,
11/26/2017,16,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,13,1180,15,9,18,15,1180,2017-11,,
11/26/2017,18,NA,DBM,DISPLAY,FY2018_Umbrella,16,1626,18,18,20,18,1626,2017-11,,
11/26/2017,71,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,64,332,71,41,82,71,331,2017-11,,
11/27/2017,1,NA,DBM,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/27/2017,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,0,1,1,0,2017-11,,
11/27/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/27/2017,2,NA,N9515.127425PANDORA46,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/27/2017,2,NA,PANDORA,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/27/2017,4,NA,BDN,VIDEO,FY2018_Umbrella,4,0,4,4,4,4,0,2017-11,,
11/27/2017,18,NA,DBM,DISPLAY,FY2018_Umbrella,16,73,17,17,23,17,73,2017-11,,
11/27/2017,19,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,16,70,18,10,20,18,70,2017-11,,
11/27/2017,76,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,73,711,76,41,79,76,711,2017-11,,
11/28/2017,1,GR - Thank You,google,cpc,FY2018_Graduate,0,55,0,0,1,0,0,2017-11,,
11/28/2017,1,NA,DBM,VIDEO,FY2018_Umbrella,0,1,1,1,4,1,1,2017-11,,
11/28/2017,3,NA,BDN,VIDEO,FY2018_Umbrella,3,0,3,2,3,3,0,2017-11,,
11/28/2017,4,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,4,0,4,1,4,4,0,2017-11,,
11/28/2017,5,NA,PANDORA,DISPLAY,FY2018_Umbrella,5,0,5,5,5,5,0,2017-11,,
11/28/2017,11,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,6,238,7,2,11,7,237,2017-11,,
11/28/2017,24,NA,DBM,DISPLAY,FY2018_Umbrella,14,233,16,13,25,16,232,2017-11,,
11/28/2017,89,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,87,57,89,54,91,89,57,2017-11,,
11/29/2017,1,NA,SJ,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/29/2017,1,NA,TWITTER,SOCIAL,FY2015_Graduate,1,0,1,0,1,1,0,2017-11,,
11/29/2017,2,NA,DBM,VIDEO,FY2018_Umbrella,1,0,2,2,3,2,0,2017-11,,
11/29/2017,2,NA,PANDORA,DISPLAY,FY2018_Umbrella,2,0,2,2,2,2,0,2017-11,,
11/29/2017,4,NA,BDN,DISPLAY,FY2018_Umbrella,3,15,4,4,5,4,15,2017-11,,
11/29/2017,4,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,0,273,1,1,7,1,272,2017-11,,
11/29/2017,4,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,4,0,4,2,4,4,0,2017-11,,
11/29/2017,5,NA,BDN,VIDEO,FY2018_Umbrella,4,0,5,5,6,5,0,2017-11,,
11/29/2017,14,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,11,11,13,9,15,13,11,2017-11,,
11/29/2017,21,NA,DBM,DISPLAY,FY2018_Umbrella,19,13,21,19,23,21,13,2017-11,,
11/29/2017,100,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,94,607,97,64,106,97,608,2017-11,,
11/30/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,21,0,0,1,0,0,2017-11,,
11/30/2017,1,NA,BDN,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/30/2017,1,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,0,1,1,1,1,0,2017-11,,
11/30/2017,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-11,,
11/30/2017,3,NA,PANDORA,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-11,,
11/30/2017,6,NA,BDN,VIDEO,FY2018_Umbrella,6,0,6,5,6,6,0,2017-11,,
11/30/2017,11,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,11,0,11,9,11,11,0,2017-11,,
11/30/2017,17,NA,DBM,DISPLAY,FY2018_Umbrella,12,139,14,13,17,14,138,2017-11,,
11/30/2017,83,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,77,174,81,42,124,81,172,2017-11,,
12/01/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,719,0,0,2,0,0,2017-12,,
12/01/2017,1,NA,MAINETODAY,DISPLAY,FY2018_Umbrella,1,0,1,0,1,1,0,2017-12,,
12/01/2017,1,NA,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,0,119,1,1,2,1,119,2017-12,,
12/01/2017,1,NA,N9515.115091MAINETODAY.COM-PORTL,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-12,,
12/01/2017,5,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,3,41,4,1,5,4,41,2017-12,,
12/01/2017,23,NA,DBM,DISPLAY,FY2018_Umbrella,18,139,21,21,27,21,139,2017-12,,
12/01/2017,87,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,87,0,87,48,87,87,0,2017-12,,
12/02/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,8,0,0,1,0,0,2017-12,,
12/02/2017,1,HS - Thank You,Instagram,PageLink,FY2018_Undergrad,0,29,0,0,1,0,0,2017-12,,
12/02/2017,1,NA,DBM,VIDEO,FY2018_Umbrella,1,0,1,1,1,1,0,2017-12,,
12/02/2017,1,NA,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-12,,
12/02/2017,5,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,5,0,5,1,5,5,0,2017-12,,
12/02/2017,7,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,0,195,1,1,9,1,195,2017-12,,
12/02/2017,33,NA,DBM,DISPLAY,FY2018_Umbrella,29,174,31,31,33,31,174,2017-12,,
12/02/2017,86,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,80,462,85,46,92,85,462,2017-12,,
12/03/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,27,0,0,1,0,0,2017-12,,
12/03/2017,1,NA,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-12,,
12/03/2017,1,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-12,,
12/03/2017,40,NA,DBM,DISPLAY,FY2018_Umbrella,38,159,39,39,41,39,159,2017-12,,
12/03/2017,114,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,103,2309,111,69,122,111,2308,2017-12,,
12/04/2017,1,GR - Thank You,DBM,Display,FY2018_Umbrella,0,0,0,0,1,1,0,2017-12,,
12/04/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,144,0,0,4,0,0,2017-12,,
12/04/2017,1,OL - Thank You,google,cpc,FY2018_Online,0,49,0,0,1,0,0,2017-12,,
12/04/2017,31,NA,DBM,DISPLAY,FY2018_Umbrella,16,258,23,20,34,23,259,2017-12,,
12/04/2017,114,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,98,283,109,56,126,109,283,2017-12,,
12/05/2017,1,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,0,1,1,1,1,0,2017-12,,
12/05/2017,1,NA,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-12,,
12/05/2017,1,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,1,0,1,0,1,1,0,2017-12,,
12/05/2017,25,NA,DBM,DISPLAY,FY2018_Umbrella,20,80,23,21,27,23,79,2017-12,,
12/05/2017,61,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,57,264,60,34,63,60,264,2017-12,,
12/06/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,0,0,0,1,1,0,2017-12,,
12/06/2017,1,NA,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,0,1,1,1,1,0,2017-12,,
12/06/2017,1,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-12,,
12/06/2017,28,NA,DBM,DISPLAY,FY2018_Umbrella,26,83,27,26,28,27,83,2017-12,,
12/06/2017,71,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,67,142,71,39,75,71,142,2017-12,,
12/07/2017,1,GR - Thank You,google,cpc,FY2018_Graduate,0,23,0,0,1,0,0,2017-12,,
12/07/2017,1,GR - Thank You,google,cpc,FY2018_Graduate,0,24,0,0,1,0,0,2017-12,,
12/07/2017,1,NA,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,1,0,1,1,1,1,0,2017-12,,
12/07/2017,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2017-12,,
12/07/2017,27,NA,DBM,DISPLAY,FY2018_Umbrella,20,1874,23,19,29,23,1874,2017-12,,
12/07/2017,86,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,72,3267,82,42,92,82,3267,2017-12,,
12/08/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,18,0,0,1,0,0,2017-12,,
12/08/2017,1,HS - Thank You,google,cpc,FY2018_Undergrad,0,0,0,0,1,1,0,2017-12,,
12/08/2017,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2017-12,,
12/08/2017,2,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,2,0,2,0,2,2,0,2017-12,,
12/08/2017,22,NA,DBM,DISPLAY,FY2018_Umbrella,18,171,20,19,25,20,171,2017-12,,
12/08/2017,80,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,77,562,80,45,83,80,562,2017-12,,
12/09/2017,2,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,1,5,2,0,3,2,5,2017-12,,
12/09/2017,7,NA,DBM,VIDEO,FY2018_Umbrella,7,0,7,7,7,7,0,2017-12,,
12/09/2017,15,NA,DBM,DISPLAY,FY2018_Umbrella,15,0,15,14,15,15,0,2017-12,,
12/09/2017,83,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,73,2358,81,45,92,81,2359,2017-12,,
12/10/2017,1,CU - Thank You,google,cpc,FY2018_Transfer,0,12,0,0,2,0,0,2017-12,,
12/10/2017,1,NA,SPOTIFY,DISPLAY,FY2018_Umbrella,1,0,1,0,1,1,0,2017-12,,
12/10/2017,2,NA,DBM,VIDEO,FY2018_Umbrella,2,0,2,2,2,2,0,2017-12,,
12/10/2017,3,NA,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-12,,
12/10/2017,20,NA,DBM,DISPLAY,FY2018_Umbrella,18,4,20,19,23,20,4,2017-12,,
12/10/2017,90,NA,FACEBOOK,PAGELINK,FY2018_Undergrad,87,141,90,53,93,90,141,2017-12,,
12/11/2017,1,OL - Thank You,google,cpc,FY2018_Online,0,15,0,0,1,0,0,2017-12,,
12/11/2017,3,NA,DBM,VIDEO,FY2018_Umbrella,2,21,3,3,4,3,21,2017-12,,
12/11/2017,3,NA,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,3,0,3,3,3,3,0,2017-12,,
12/11/2017,26,NA,DBM,DISPLAY,FY2018_Umbrella,25,0,26,25,28,26,1,2017-12,,
